,name,ModelNumber,ecc_Compatability,wattage,dimm_slot,memory_type,pci_express_slot_type,quantity
3067,MSI MPG X570 GAMING PRO CARBON WIFI,1216,FALSE,65,2,2,4,2
3068,Asus TUF GAMING B550M-PLUS (WI-FI),1216,FALSE,65,1,3,3,1
3069,ASRock B560M-HDV,1216,FALSE,65,2,1,2,2
3070,Asus PRIME B560-PLUS,1216,FALSE,65,1,3,2,2
3071,Gigabyte X570 AORUS ELITE,1216,FALSE,65,1,4,4,3
3072,Gigabyte B550 VISION D-P,1216,FALSE,65,2,1,3,3
3073,MSI A320M-A PRO,1216,FALSE,65,2,1,2,2
3074,MSI MPG X570 GAMING PLUS,1216,FALSE,65,2,5,2,1
3075,Gigabyte Z390 AORUS PRO WIFI,1216,FALSE,65,2,1,4,2
3076,MSI MEG X570 UNIFY,1216,FALSE,65,1,3,1,1
3077,ASRock B450 Pro4,1216,FALSE,65,1,5,3,1
3078,Gigabyte TRX40 AORUS XTREME,1216,FALSE,65,1,1,1,1
3079,Gigabyte B550 AORUS PRO AC,1216,FALSE,65,1,4,2,3
3080,Gigabyte B450 AORUS M,1216,FALSE,65,2,3,2,1
3081,ASRock B450M Steel Legend,1216,FALSE,65,1,5,1,1
3082,Gigabyte B560M DS3H,1216,FALSE,65,2,2,1,1
3083,ASRock A320M-HDV R4.0,1216,FALSE,65,1,2,2,3
3084,Gigabyte X570 AORUS XTREME,1216,FALSE,65,1,2,2,2
3085,MSI B450-A PRO MAX,1216,FALSE,65,2,4,3,1
3086,MSI B450 GAMING PRO CARBON MAX WIFI,1216,FALSE,65,2,4,2,1
3087,ASRock B550M-ITX/ac,1216,FALSE,65,1,1,3,2
3088,Asus ROG STRIX Z590-A GAMING WIFI,1216,FALSE,65,1,5,3,2
3089,Asus ROG STRIX B560-A GAMING WIFI,1216,FALSE,65,2,5,2,1
3090,Asus TUF GAMING B450M-PLUS II,1216,FALSE,65,1,3,4,3
3091,MSI B560M PRO-VDH WIFI,1216,FALSE,65,1,2,2,3
3092,Asus ROG Crosshair VIII Hero,1216,FALSE,65,1,5,3,1
3093,MSI MPG B550 GAMING CARBON WIFI,1216,FALSE,65,2,2,4,1
3094,NZXT N7 B550,1216,FALSE,65,1,4,3,3
3095,Asus ROG Strix X570-F Gaming,1216,FALSE,65,1,4,3,1
3096,MSI Z590-A PRO,1216,FALSE,65,1,2,1,3
3097,MSI B450 TOMAHAWK MAX II,1216,FALSE,65,1,1,1,1
3098,Asus PRIME B550M-A (WI-FI),1216,FALSE,65,1,5,3,3
3099,MSI X470 GAMING PLUS MAX,1216,FALSE,65,1,4,1,2
3100,Asus TUF GAMING X570-PLUS (WI-FI),1216,FALSE,65,1,1,1,2
3101,MSI B450 TOMAHAWK MAX,1216,FALSE,65,2,5,2,2
3102,Asus ROG STRIX B550-F GAMING (WI-FI),1216,FALSE,65,2,3,3,3
3103,MSI MAG B550 TOMAHAWK,1216,FALSE,65,2,4,3,2
3104,ASRock B450M Pro4,1216,FALSE,65,2,4,4,1
3105,MSI Z490-A PRO,1216,FALSE,65,1,5,2,2
3106,Asus ROG STRIX B550-A GAMING,1216,FALSE,65,2,5,3,1
3107,MSI B550-A PRO,1216,FALSE,65,2,3,1,1
3108,Asus ROG Strix X570-E Gaming,1216,FALSE,65,2,3,3,3
3109,Gigabyte B450M DS3H V2,1216,FALSE,65,2,1,3,2
3110,MSI MPG Z490 GAMING PLUS,1216,FALSE,65,2,1,3,1
3111,Asus ROG STRIX B450-F GAMING,1216,FALSE,65,2,2,1,2
3112,MSI B550M PRO-VDH WIFI,1216,FALSE,65,2,4,2,1
3113,MSI MAG X570 TOMAHAWK WIFI,1216,FALSE,65,2,3,2,3
3114,Asus ROG Crosshair VIII Dark Hero,1216,FALSE,65,1,3,1,2
3115,Gigabyte B460M DS3H,1216,FALSE,65,1,3,1,2
3116,MSI MPG Z490 GAMING EDGE WIFI,1216,FALSE,65,1,3,2,1
3117,Gigabyte B450 I AORUS PRO WIFI,1216,FALSE,65,2,3,4,3
3118,MSI MPG B550 GAMING EDGE WIFI,1216,FALSE,65,1,4,3,3
3119,Asus ROG STRIX Z490-E GAMING,1216,FALSE,65,1,4,2,1
3120,Asus ROG STRIX B550-F GAMING,1216,FALSE,65,1,2,4,3
3121,Asus ROG STRIX Z590-E GAMING WIFI,1216,FALSE,65,1,2,2,2
3122,Asus ROG Strix X570-I Gaming,1216,FALSE,65,1,2,1,3
3123,Asus PRIME B560M-A,1216,FALSE,65,2,1,1,3
3124,Asus ROG ZENITH II EXTREME ALPHA,1216,FALSE,65,1,2,3,1
3125,MSI MPG B550 GAMING PLUS,1216,FALSE,65,1,2,4,2
3126,Gigabyte X570 AORUS ELITE WIFI,1216,FALSE,65,1,3,2,2
3127,ASRock B450 Steel Legend,1216,FALSE,65,2,1,4,1
3128,Asus PRIME Z390-A,1216,FALSE,65,1,2,4,1
3129,Asus PRIME Z490-A,1216,FALSE,65,2,5,4,3
3130,Asus PRIME B460-PLUS,1216,FALSE,65,2,3,1,1
3131,Gigabyte B550M DS3H,1216,FALSE,65,2,3,3,3
3132,Gigabyte B450 AORUS ELITE V2,1216,FALSE,65,2,4,1,3
3133,Gigabyte B550I AORUS PRO AX,1216,FALSE,65,1,2,2,1
3134,Asus ROG STRIX B450-F GAMING II,1216,FALSE,65,1,4,1,1
3135,Asus PRIME X570-PRO,1216,FALSE,65,1,4,2,3
3136,Gigabyte X570 AORUS MASTER,1216,FALSE,65,1,1,3,1
3137,Asus ROG Crosshair VIII Hero (WI-FI),1216,FALSE,65,2,1,3,1
3138,MSI Z390-A PRO,1216,FALSE,65,1,2,3,1
3139,Asus PRIME H410M-E,1216,FALSE,65,2,2,1,3
3140,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216,FALSE,65,1,3,4,3
3141,MSI B450M BAZOOKA MAX WIFI,1216,FALSE,65,2,3,1,3
3142,Asus ROG MAXIMUS XIII HERO,1216,FALSE,65,2,1,1,1
3143,Asus TUF Gaming Z590-PLUS WIFI,1216,FALSE,65,2,3,3,2
3144,Asus TUF GAMING B560M-PLUS WIFI,1216,FALSE,65,2,2,1,1
3145,Asus TUF GAMING X570-PRO (WI-FI),1216,FALSE,65,2,2,1,3
3146,Asus ROG STRIX B550-I GAMING,1216,FALSE,65,2,2,1,3
3147,ASRock B550M Pro4,1216,FALSE,65,1,2,3,3
3148,MSI B450M PRO-VDH MAX,1216,FALSE,65,1,3,1,3
3149,MSI MAG B550M MORTAR WIFI,1216,FALSE,65,2,5,3,2
3150,Asus PRIME A320M-K,1216,FALSE,65,1,2,2,3
3151,Gigabyte B365M DS3H,1216,FALSE,65,2,1,1,3
3152,Asus PRIME B460M-A,1216,FALSE,65,1,3,1,1
3153,Gigabyte X570 I AORUS PRO WIFI,1216,FALSE,65,1,2,4,2
3154,Gigabyte Z490 VISION G,1216,FALSE,65,2,4,2,3
3155,MSI MPG X570 GAMING EDGE WIFI,1216,FALSE,65,1,3,4,3
3156,Gigabyte B550 AORUS ELITE AX V2,1216,FALSE,65,2,4,4,1
3157,Asus ROG STRIX B550-E GAMING,1216,FALSE,65,2,1,1,2
3158,MSI B460M PRO-VDH WIFI,1216,FALSE,65,2,3,1,3
3159,ASRock B450M-HDV R4.0,1216,FALSE,65,2,3,4,2
3160,Asus TUF GAMING B550-PLUS (WI-FI),1216,FALSE,65,2,2,4,1
3161,MSI B450 Gaming Plus MAX,1216,FALSE,65,1,4,4,1
3162,ASRock B560M Pro4,1216,FALSE,65,2,5,2,1
3163,Asus TUF GAMING B550-PLUS,1216,FALSE,65,2,3,2,3
3164,Asus ROG Crosshair VIII Formula,1216,FALSE,65,2,3,2,3
3165,ASRock B550 Phantom Gaming 4,1216,FALSE,65,1,3,4,2
3166,Asus PRIME Z490-P,1216,FALSE,65,1,3,2,2
3167,MSI MPG X570 GAMING PRO CARBON WIFI,1216,FALSE,65,2,2,2,3
3168,Asus TUF GAMING B550M-PLUS (WI-FI),1216,FALSE,65,1,1,4,3
3169,ASRock B560M-HDV,1216,FALSE,65,2,3,4,3
3170,Asus PRIME B560-PLUS,1216,FALSE,65,1,1,3,1
3171,Gigabyte X570 AORUS ELITE,1216,FALSE,65,1,4,4,2
3172,Gigabyte B550 VISION D-P,1216,FALSE,65,2,1,2,2
3173,MSI A320M-A PRO,1216,FALSE,65,2,5,4,2
3174,MSI MPG X570 GAMING PLUS,1216,FALSE,65,1,5,3,1
3175,Gigabyte Z390 AORUS PRO WIFI,1216,FALSE,65,1,5,1,3
3176,MSI MEG X570 UNIFY,1216,FALSE,65,1,4,2,1
3177,ASRock B450 Pro4,1216,FALSE,65,1,5,3,2
3178,Gigabyte TRX40 AORUS XTREME,1216,FALSE,65,2,1,1,1
3179,Gigabyte B550 AORUS PRO AC,1216,FALSE,65,2,1,3,2
3180,Gigabyte B450 AORUS M,1216,FALSE,65,1,2,1,1
3181,ASRock B450M Steel Legend,1216,FALSE,65,2,1,4,3
3182,Gigabyte B560M DS3H,1216,FALSE,65,1,2,1,2
3183,ASRock A320M-HDV R4.0,1216,FALSE,65,1,5,3,2
3184,Gigabyte X570 AORUS XTREME,1216,FALSE,65,2,2,2,2
3185,MSI B450-A PRO MAX,1216,FALSE,65,2,4,3,2
3186,MSI B450 GAMING PRO CARBON MAX WIFI,1216,FALSE,65,2,5,4,3
3187,ASRock B550M-ITX/ac,1216,FALSE,65,2,5,2,1
3188,Asus ROG STRIX Z590-A GAMING WIFI,1216,FALSE,65,1,4,1,1
3189,Asus ROG STRIX B560-A GAMING WIFI,1216,FALSE,65,2,5,3,3
3190,Asus TUF GAMING B450M-PLUS II,1216,FALSE,65,1,3,3,3
3191,MSI B560M PRO-VDH WIFI,1216,FALSE,65,1,1,4,3
3192,Asus ROG Crosshair VIII Hero,1216,FALSE,65,1,5,4,1
3193,MSI MPG B550 GAMING CARBON WIFI,1216,FALSE,65,2,4,4,2
3194,NZXT N7 B550,1216,FALSE,65,2,5,2,3
3195,Asus ROG Strix X570-F Gaming,1216,FALSE,65,1,2,3,3
3196,MSI Z590-A PRO,1216,FALSE,65,2,2,3,1
3197,MSI B450 TOMAHAWK MAX II,1216,FALSE,65,2,5,2,1
3198,Asus PRIME B550M-A (WI-FI),1216,FALSE,65,2,4,2,2
3199,MSI X470 GAMING PLUS MAX,1216,FALSE,65,1,3,3,1
3200,Asus TUF GAMING X570-PLUS (WI-FI),1216,FALSE,65,1,3,3,2
3201,MSI B450 TOMAHAWK MAX,1216,FALSE,65,2,3,3,1
3202,Asus ROG STRIX B550-F GAMING (WI-FI),1216,FALSE,65,2,3,3,3
3203,MSI MAG B550 TOMAHAWK,1216,FALSE,65,2,4,2,2
3204,ASRock B450M Pro4,1216,FALSE,65,2,3,4,2
3205,MSI Z490-A PRO,1216,FALSE,65,1,2,2,2
3206,Asus ROG STRIX B550-A GAMING,1216,FALSE,65,1,1,1,2
3207,MSI B550-A PRO,1216,FALSE,65,2,4,1,1
3208,Asus ROG Strix X570-E Gaming,1216,FALSE,65,2,1,1,3
3209,Gigabyte B450M DS3H V2,1216,FALSE,65,1,2,2,1
3210,MSI MPG Z490 GAMING PLUS,1216,FALSE,65,2,2,4,1
3211,Asus ROG STRIX B450-F GAMING,1216,FALSE,65,1,1,4,3
3212,MSI B550M PRO-VDH WIFI,1216,FALSE,65,2,4,4,2
3213,MSI MAG X570 TOMAHAWK WIFI,1216,FALSE,65,1,3,4,3
3214,Asus ROG Crosshair VIII Dark Hero,1216,FALSE,65,1,3,1,2
3215,Gigabyte B460M DS3H,1216,FALSE,65,2,5,4,2
3216,MSI MPG Z490 GAMING EDGE WIFI,1216,FALSE,65,1,3,1,1
3217,Gigabyte B450 I AORUS PRO WIFI,1216,FALSE,65,2,4,1,1
3218,MSI MPG B550 GAMING EDGE WIFI,1216,FALSE,65,2,2,1,2
3219,Asus ROG STRIX Z490-E GAMING,1216,FALSE,65,2,5,3,2
3220,Asus ROG STRIX B550-F GAMING,1216,FALSE,65,2,4,2,1
3221,Asus ROG STRIX Z590-E GAMING WIFI,1216,FALSE,65,2,2,1,3
3222,Asus ROG Strix X570-I Gaming,1216,FALSE,65,1,3,1,1
3223,Asus PRIME B560M-A,1216,FALSE,65,1,4,2,2
3224,Asus ROG ZENITH II EXTREME ALPHA,1216,FALSE,65,2,5,4,2
3225,MSI MPG B550 GAMING PLUS,1216,FALSE,65,2,3,2,2
3226,Gigabyte X570 AORUS ELITE WIFI,1216,FALSE,65,2,5,1,2
3227,ASRock B450 Steel Legend,1216,FALSE,65,1,2,4,2
3228,Asus PRIME Z390-A,1216,FALSE,65,1,5,4,3
3229,Asus PRIME Z490-A,1216,FALSE,65,2,4,2,3
3230,Asus PRIME B460-PLUS,1216,FALSE,65,1,2,4,2
3231,Gigabyte B550M DS3H,1216,FALSE,65,2,2,1,2
3232,Gigabyte B450 AORUS ELITE V2,1216,FALSE,65,1,3,3,1
3233,Gigabyte B550I AORUS PRO AX,1216,FALSE,65,1,1,4,1
3234,Asus ROG STRIX B450-F GAMING II,1216,FALSE,65,1,4,2,3
3235,Asus PRIME X570-PRO,1216,FALSE,65,1,2,2,2
3236,Gigabyte X570 AORUS MASTER,1216,FALSE,65,1,3,2,2
3237,Asus ROG Crosshair VIII Hero (WI-FI),1216,FALSE,65,2,4,4,1
3238,MSI Z390-A PRO,1216,FALSE,65,1,1,4,1
3239,Asus PRIME H410M-E,1216,FALSE,65,1,1,4,2
3240,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216,FALSE,65,1,1,3,2
3241,MSI B450M BAZOOKA MAX WIFI,1216,FALSE,65,2,5,3,2
3242,Asus ROG MAXIMUS XIII HERO,1216,FALSE,65,2,5,2,1
3243,Asus TUF Gaming Z590-PLUS WIFI,1216,FALSE,65,2,2,3,2
3244,Asus TUF GAMING B560M-PLUS WIFI,1216,FALSE,65,1,4,4,3
3245,Asus TUF GAMING X570-PRO (WI-FI),1216,FALSE,65,2,1,2,3
3246,Asus ROG STRIX B550-I GAMING,1216,FALSE,65,2,5,3,2
3247,ASRock B550M Pro4,1216,FALSE,65,2,1,2,1
3248,MSI B450M PRO-VDH MAX,1216,FALSE,65,1,3,3,3
3249,MSI MAG B550M MORTAR WIFI,1216,FALSE,65,2,1,4,2
3250,Asus PRIME A320M-K,1216,FALSE,65,2,1,1,3
3251,Gigabyte B365M DS3H,1216,FALSE,65,1,4,4,1
3252,Asus PRIME B460M-A,1216,FALSE,65,1,5,2,1
3253,Gigabyte X570 I AORUS PRO WIFI,1216,FALSE,65,2,2,4,3
3254,Gigabyte Z490 VISION G,1216,FALSE,65,1,5,3,2
3255,MSI MPG X570 GAMING EDGE WIFI,1216,FALSE,65,2,5,4,3
3256,Gigabyte B550 AORUS ELITE AX V2,1216,FALSE,65,2,4,4,1
3257,Asus ROG STRIX B550-E GAMING,1216,FALSE,65,1,2,1,2
3258,MSI B460M PRO-VDH WIFI,1216,FALSE,65,2,5,4,3
3259,ASRock B450M-HDV R4.0,1216,FALSE,65,2,2,4,1
3260,Asus TUF GAMING B550-PLUS (WI-FI),1216,FALSE,65,1,5,2,3
3261,MSI B450 Gaming Plus MAX,1216,FALSE,65,1,5,2,3
3262,ASRock B560M Pro4,1216,FALSE,65,1,3,2,2
3263,Asus TUF GAMING B550-PLUS,1216,FALSE,65,1,4,2,2
3264,Asus ROG Crosshair VIII Formula,1216,FALSE,65,2,4,1,1
3265,ASRock B550 Phantom Gaming 4,1216,FALSE,65,2,4,3,3
3266,Asus PRIME Z490-P,1216,FALSE,65,1,1,2,3
3267,MSI MPG X570 GAMING PRO CARBON WIFI,1216,FALSE,65,2,1,1,1
3268,Asus TUF GAMING B550M-PLUS (WI-FI),1216,FALSE,65,1,2,4,2
3269,ASRock B560M-HDV,1216,FALSE,65,1,4,2,3
3270,Asus PRIME B560-PLUS,1216,FALSE,65,1,3,3,2
3271,Gigabyte X570 AORUS ELITE,1216,FALSE,65,1,2,3,2
3272,Gigabyte B550 VISION D-P,1216,FALSE,65,2,1,3,2
3273,MSI A320M-A PRO,1216,FALSE,65,2,3,2,3
3274,MSI MPG X570 GAMING PLUS,1216,FALSE,65,2,4,1,1
3275,Gigabyte Z390 AORUS PRO WIFI,1216,FALSE,65,1,4,4,3
3276,MSI MEG X570 UNIFY,1216,FALSE,65,1,5,1,1
3277,ASRock B450 Pro4,1216,FALSE,65,2,4,1,2
3278,Gigabyte TRX40 AORUS XTREME,1216,FALSE,65,2,4,4,3
3279,Gigabyte B550 AORUS PRO AC,1216,FALSE,65,1,5,2,3
3280,Gigabyte B450 AORUS M,1216,FALSE,65,2,5,3,3
3281,ASRock B450M Steel Legend,1216,FALSE,65,1,5,2,1
3282,Gigabyte B560M DS3H,1216,FALSE,65,1,4,2,1
3283,ASRock A320M-HDV R4.0,1216,FALSE,65,1,4,2,1
3284,Gigabyte X570 AORUS XTREME,1216,FALSE,65,2,5,2,1
3285,MSI B450-A PRO MAX,1216,FALSE,65,1,5,2,2
3286,MSI B450 GAMING PRO CARBON MAX WIFI,1216,FALSE,65,1,1,1,3
3287,ASRock B550M-ITX/ac,1216,FALSE,65,2,5,1,1
3288,Asus ROG STRIX Z590-A GAMING WIFI,1216,FALSE,65,2,5,3,2
3289,Asus ROG STRIX B560-A GAMING WIFI,1216,FALSE,65,1,3,3,1
3290,Asus TUF GAMING B450M-PLUS II,1216,FALSE,65,1,1,4,2
3291,MSI B560M PRO-VDH WIFI,1216,FALSE,65,1,3,3,3
3292,Asus ROG Crosshair VIII Hero,1216,FALSE,65,1,5,3,1
3293,MSI MPG B550 GAMING CARBON WIFI,1216,FALSE,65,2,2,2,3
3294,NZXT N7 B550,1216,FALSE,65,1,5,3,3
3295,Asus ROG Strix X570-F Gaming,1216,FALSE,65,1,4,2,3
3296,MSI Z590-A PRO,1216,FALSE,65,1,4,4,1
3297,MSI B450 TOMAHAWK MAX II,1216,FALSE,65,1,2,4,2
3298,Asus PRIME B550M-A (WI-FI),1216,FALSE,65,2,2,3,1
3299,MSI X470 GAMING PLUS MAX,1216,FALSE,65,1,5,1,2
3300,Asus TUF GAMING X570-PLUS (WI-FI),1216,FALSE,65,1,4,1,1
3301,MSI B450 TOMAHAWK MAX,1216,FALSE,65,2,5,3,2
3302,Asus ROG STRIX B550-F GAMING (WI-FI),1216,FALSE,65,2,1,1,2
3303,MSI MAG B550 TOMAHAWK,1216,FALSE,65,2,1,1,1
3304,ASRock B450M Pro4,1216,FALSE,65,2,1,4,3
3305,MSI Z490-A PRO,1216,FALSE,65,2,1,2,3
3306,Asus ROG STRIX B550-A GAMING,1216,FALSE,65,1,2,2,1
3307,MSI B550-A PRO,1216,FALSE,65,2,4,4,2
3308,Asus ROG Strix X570-E Gaming,1216,FALSE,65,1,5,2,1
3309,Gigabyte B450M DS3H V2,1216,FALSE,65,2,4,3,3
3310,MSI MPG Z490 GAMING PLUS,1216,FALSE,65,1,4,2,3
3311,Asus ROG STRIX B450-F GAMING,1216,FALSE,65,1,5,3,2
3312,MSI B550M PRO-VDH WIFI,1216,FALSE,65,2,5,4,2
3313,MSI MAG X570 TOMAHAWK WIFI,1216,FALSE,65,2,3,4,2
3314,Asus ROG Crosshair VIII Dark Hero,1216,FALSE,65,1,2,4,1
3315,Gigabyte B460M DS3H,1216,FALSE,65,2,3,4,3
3316,MSI MPG Z490 GAMING EDGE WIFI,1216,FALSE,65,1,2,4,3
3317,Gigabyte B450 I AORUS PRO WIFI,1216,FALSE,65,2,1,1,3
3318,MSI MPG B550 GAMING EDGE WIFI,1216,FALSE,65,2,1,2,1
3319,Asus ROG STRIX Z490-E GAMING,1216,FALSE,65,1,3,1,3
3320,Asus ROG STRIX B550-F GAMING,1216,FALSE,65,1,3,4,2
3321,Asus ROG STRIX Z590-E GAMING WIFI,1216,FALSE,65,2,5,2,3
3322,Asus ROG Strix X570-I Gaming,1216,FALSE,65,1,5,2,2
3323,Asus PRIME B560M-A,1216,FALSE,65,1,4,2,1
3324,Asus ROG ZENITH II EXTREME ALPHA,1216,FALSE,65,1,5,1,2
3325,MSI MPG B550 GAMING PLUS,1216,FALSE,65,2,3,2,3
3326,Gigabyte X570 AORUS ELITE WIFI,1216,FALSE,65,1,3,1,1
3327,ASRock B450 Steel Legend,1216,FALSE,65,1,2,2,2
3328,Asus PRIME Z390-A,1216,FALSE,65,1,1,2,3
3329,Asus PRIME Z490-A,1216,FALSE,65,1,4,1,1
3330,Asus PRIME B460-PLUS,1216,FALSE,65,1,1,4,1
3331,Gigabyte B550M DS3H,1216,FALSE,65,2,3,1,2
3332,Gigabyte B450 AORUS ELITE V2,1216,FALSE,65,2,2,1,1
3333,Gigabyte B550I AORUS PRO AX,1216,FALSE,65,1,2,1,2
3334,Asus ROG STRIX B450-F GAMING II,1216,FALSE,65,2,2,4,2
3335,Asus PRIME X570-PRO,1216,FALSE,65,2,3,3,3
3336,Gigabyte X570 AORUS MASTER,1216,FALSE,65,1,5,4,2
3337,Asus ROG Crosshair VIII Hero (WI-FI),1216,FALSE,65,1,5,3,1
3338,MSI Z390-A PRO,1216,FALSE,65,2,3,2,2
3339,Asus PRIME H410M-E,1216,FALSE,65,2,5,3,1
3340,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216,FALSE,65,2,4,2,2
3341,MSI B450M BAZOOKA MAX WIFI,1216,FALSE,65,1,3,3,3
3342,Asus ROG MAXIMUS XIII HERO,1216,FALSE,65,2,5,1,1
3343,Asus TUF Gaming Z590-PLUS WIFI,1216,FALSE,65,1,4,4,2
3344,Asus TUF GAMING B560M-PLUS WIFI,1216,FALSE,65,2,5,4,3
3345,Asus TUF GAMING X570-PRO (WI-FI),1216,FALSE,65,1,3,4,3
3346,Asus ROG STRIX B550-I GAMING,1216,FALSE,65,1,4,2,1
3347,ASRock B550M Pro4,1216,FALSE,65,1,4,4,3
3348,MSI B450M PRO-VDH MAX,1216,FALSE,65,2,1,2,1
3349,MSI MAG B550M MORTAR WIFI,1216,FALSE,65,2,2,1,1
3350,Asus PRIME A320M-K,1216,FALSE,65,1,5,1,3
3351,Gigabyte B365M DS3H,1216,FALSE,65,2,2,3,1
3352,Asus PRIME B460M-A,1216,FALSE,65,2,3,3,1
3353,Gigabyte X570 I AORUS PRO WIFI,1216,FALSE,65,1,3,2,2
3354,Gigabyte Z490 VISION G,1216,FALSE,65,2,4,1,3
3355,MSI MPG X570 GAMING EDGE WIFI,1216,FALSE,65,1,2,1,2
3356,Gigabyte B550 AORUS ELITE AX V2,1216,FALSE,65,1,3,2,3
3357,Asus ROG STRIX B550-E GAMING,1216,FALSE,65,2,3,1,1
3358,MSI B460M PRO-VDH WIFI,1216,FALSE,65,1,5,4,1
3359,ASRock B450M-HDV R4.0,1216,FALSE,65,1,3,4,1
3360,Asus TUF GAMING B550-PLUS (WI-FI),1216,FALSE,65,2,2,1,1
3361,MSI B450 Gaming Plus MAX,1216,FALSE,65,1,1,2,1
3362,ASRock B560M Pro4,1216,FALSE,65,2,4,4,1
3363,Asus TUF GAMING B550-PLUS,1216,FALSE,65,2,3,1,3
3364,Asus ROG Crosshair VIII Formula,1216,FALSE,65,2,2,4,3
3365,ASRock B550 Phantom Gaming 4,1216,FALSE,65,2,5,2,2
3366,Asus PRIME Z490-P,1216,FALSE,65,1,5,2,2
3367,MSI MPG X570 GAMING PRO CARBON WIFI,1216,FALSE,65,1,2,2,3
3368,Asus TUF GAMING B550M-PLUS (WI-FI),1216,FALSE,65,1,2,1,2
3369,ASRock B560M-HDV,1216,FALSE,65,2,5,4,3
3370,Asus PRIME B560-PLUS,1216,FALSE,65,2,5,1,2
3371,Gigabyte X570 AORUS ELITE,1216,FALSE,65,2,4,4,3
3372,Gigabyte B550 VISION D-P,1216,FALSE,65,2,2,2,3
3373,MSI A320M-A PRO,1216,FALSE,65,1,4,1,3
3374,MSI MPG X570 GAMING PLUS,1216,FALSE,65,1,2,3,3
3375,Gigabyte Z390 AORUS PRO WIFI,1216,FALSE,65,2,2,4,3
3376,MSI MEG X570 UNIFY,1216,FALSE,65,2,4,4,3
3377,ASRock B450 Pro4,1216,FALSE,65,2,1,2,3
3378,Gigabyte TRX40 AORUS XTREME,1216,FALSE,65,2,5,4,2
3379,Gigabyte B550 AORUS PRO AC,1216,FALSE,65,1,5,2,2
3380,Gigabyte B450 AORUS M,1216,FALSE,65,1,5,2,3
3381,ASRock B450M Steel Legend,1216,FALSE,65,1,2,1,3
3382,Gigabyte B560M DS3H,1216,FALSE,65,1,3,1,1
3383,ASRock A320M-HDV R4.0,1216,FALSE,65,2,2,4,2
3384,Gigabyte X570 AORUS XTREME,1216,FALSE,65,1,3,1,2
3385,MSI B450-A PRO MAX,1216,FALSE,65,1,4,1,3
3386,MSI B450 GAMING PRO CARBON MAX WIFI,1216,FALSE,65,2,3,4,1
3387,ASRock B550M-ITX/ac,1216,FALSE,65,2,2,3,2
3388,Asus ROG STRIX Z590-A GAMING WIFI,1216,FALSE,65,2,1,1,2
3389,Asus ROG STRIX B560-A GAMING WIFI,1216,FALSE,65,1,2,1,1
3390,Asus TUF GAMING B450M-PLUS II,1216,FALSE,65,2,3,1,3
3391,MSI B560M PRO-VDH WIFI,1216,FALSE,65,1,3,3,2
3392,Asus ROG Crosshair VIII Hero,1216,FALSE,65,2,1,4,2
3393,MSI MPG B550 GAMING CARBON WIFI,1216,FALSE,65,2,2,2,3
3394,NZXT N7 B550,1216,FALSE,65,1,1,3,2
3395,Asus ROG Strix X570-F Gaming,1216,FALSE,65,1,1,1,1
3396,MSI Z590-A PRO,1216,FALSE,65,2,2,3,3
3397,MSI B450 TOMAHAWK MAX II,1216,FALSE,65,1,5,1,2
3398,Asus PRIME B550M-A (WI-FI),1216,FALSE,65,2,5,4,2
3399,MSI X470 GAMING PLUS MAX,1216,FALSE,65,2,5,1,2
3400,Asus TUF GAMING X570-PLUS (WI-FI),1216,FALSE,65,2,4,4,1
3401,MSI B450 TOMAHAWK MAX,1216,FALSE,65,1,4,2,3
3402,Asus ROG STRIX B550-F GAMING (WI-FI),1216,FALSE,65,1,3,1,2
3403,MSI MAG B550 TOMAHAWK,1216,FALSE,65,2,1,3,3
3404,ASRock B450M Pro4,1216,FALSE,65,1,2,4,3
3405,MSI Z490-A PRO,1216,FALSE,65,2,2,4,1
3406,Asus ROG STRIX B550-A GAMING,1216,FALSE,65,1,5,3,3
3407,MSI B550-A PRO,1216,FALSE,65,2,3,3,1
3408,Asus ROG Strix X570-E Gaming,1216,FALSE,65,2,5,2,1
3409,Gigabyte B450M DS3H V2,1216,FALSE,65,2,2,1,1
3410,MSI MPG Z490 GAMING PLUS,1216,FALSE,65,2,5,3,3
3411,Asus ROG STRIX B450-F GAMING,1216,FALSE,65,1,3,2,2
3412,MSI B550M PRO-VDH WIFI,1216,FALSE,65,2,1,4,2
3413,MSI MAG X570 TOMAHAWK WIFI,1216,FALSE,65,2,5,1,3
3414,Asus ROG Crosshair VIII Dark Hero,1216,FALSE,65,2,2,4,1
3415,Gigabyte B460M DS3H,1216,FALSE,65,1,4,1,3
3416,MSI MPG Z490 GAMING EDGE WIFI,1216,FALSE,65,2,2,1,2
3417,Gigabyte B450 I AORUS PRO WIFI,1216,FALSE,65,1,1,1,2
3418,MSI MPG B550 GAMING EDGE WIFI,1216,FALSE,65,2,2,1,1
3419,Asus ROG STRIX Z490-E GAMING,1216,FALSE,65,2,1,1,2
3420,Asus ROG STRIX B550-F GAMING,1216,FALSE,65,2,2,1,1
3421,Asus ROG STRIX Z590-E GAMING WIFI,1216,FALSE,65,2,4,1,3
3422,Asus ROG Strix X570-I Gaming,1216,FALSE,65,2,2,4,2
3423,Asus PRIME B560M-A,1216,FALSE,65,2,1,1,2
