,name,ModelNumber,ecc_Compatability,wattage
3084,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
3085,MSI B450-A PRO MAX,1216.0,False,65.0
3086,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
3087,ASRock B550M-ITX/ac,1216.0,False,65.0
3088,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
3089,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
3090,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
3091,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
3092,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
3093,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
3094,NZXT N7 B550,1216.0,False,65.0
3095,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
3096,MSI Z590-A PRO,1216.0,False,65.0
3097,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
3098,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
3099,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
3100,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
3101,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
3102,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
3103,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
3104,ASRock B450M Pro4,1216.0,False,65.0
3105,MSI Z490-A PRO,1216.0,False,65.0
3106,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
3107,MSI B550-A PRO,1216.0,False,65.0
3108,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
3109,Gigabyte B450M DS3H V2,1216.0,False,65.0
3110,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
3111,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
3112,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
3113,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
3114,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
3115,Gigabyte B460M DS3H,1216.0,False,65.0
3116,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
3117,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
3118,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
3119,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
3120,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
3121,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
3122,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
3123,Asus PRIME B560M-A,1216.0,False,65.0
3124,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
3125,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
3126,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
3127,ASRock B450 Steel Legend,1216.0,False,65.0
3128,Asus PRIME Z390-A,1216.0,False,65.0
3129,Asus PRIME Z490-A,1216.0,False,65.0
3130,Asus PRIME B460-PLUS,1216.0,False,65.0
3131,Gigabyte B550M DS3H,1216.0,False,65.0
3132,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
3133,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
3134,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
3135,Asus PRIME X570-PRO,1216.0,False,65.0
3136,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
3137,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
3138,MSI Z390-A PRO,1216.0,False,65.0
3139,Asus PRIME H410M-E,1216.0,False,65.0
3140,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
3141,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
3142,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
3143,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
3144,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
3145,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
3146,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
3147,ASRock B550M Pro4,1216.0,False,65.0
3148,MSI B450M PRO-VDH MAX,1216.0,False,65.0
3149,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
3150,Asus PRIME A320M-K,1216.0,False,65.0
3151,Gigabyte B365M DS3H,1216.0,False,65.0
3152,Asus PRIME B460M-A,1216.0,False,65.0
3153,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
3154,Gigabyte Z490 VISION G,1216.0,False,65.0
3155,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
3156,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
3157,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
3158,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
3159,ASRock B450M-HDV R4.0,1216.0,False,65.0
3160,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
3161,MSI B450 Gaming Plus MAX,1216.0,False,65.0
3162,ASRock B560M Pro4,1216.0,False,65.0
3163,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
3164,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
3165,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
3166,Asus PRIME Z490-P,1216.0,False,65.0
3167,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
3168,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
3169,ASRock B560M-HDV,1216.0,False,65.0
3170,Asus PRIME B560-PLUS,1216.0,False,65.0
3171,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
3172,Gigabyte B550 VISION D-P,1216.0,False,65.0
3173,MSI A320M-A PRO,1216.0,False,65.0
3174,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
3175,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
3176,MSI MEG X570 UNIFY,1216.0,False,65.0
3177,ASRock B450 Pro4,1216.0,False,65.0
3178,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
3179,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
3180,Gigabyte B450 AORUS M,1216.0,False,65.0
3181,ASRock B450M Steel Legend,1216.0,False,65.0
3182,Gigabyte B560M DS3H,1216.0,False,65.0
3183,ASRock A320M-HDV R4.0,1216.0,False,65.0
3184,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
3185,MSI B450-A PRO MAX,1216.0,False,65.0
3186,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
3187,ASRock B550M-ITX/ac,1216.0,False,65.0
3188,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
3189,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
3190,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
3191,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
3192,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
3193,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
3194,NZXT N7 B550,1216.0,False,65.0
3195,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
3196,MSI Z590-A PRO,1216.0,False,65.0
3197,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
3198,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
3199,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
3200,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
3201,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
3202,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
3203,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
3204,ASRock B450M Pro4,1216.0,False,65.0
3205,MSI Z490-A PRO,1216.0,False,65.0
3206,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
3207,MSI B550-A PRO,1216.0,False,65.0
3208,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
3209,Gigabyte B450M DS3H V2,1216.0,False,65.0
3210,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
3211,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
3212,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
3213,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
3214,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
3215,Gigabyte B460M DS3H,1216.0,False,65.0
3216,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
3217,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
3218,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
3219,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
3220,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
3221,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
3222,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
3223,Asus PRIME B560M-A,1216.0,False,65.0
3224,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
3225,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
3226,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
3227,ASRock B450 Steel Legend,1216.0,False,65.0
3228,Asus PRIME Z390-A,1216.0,False,65.0
3229,Asus PRIME Z490-A,1216.0,False,65.0
3230,Asus PRIME B460-PLUS,1216.0,False,65.0
3231,Gigabyte B550M DS3H,1216.0,False,65.0
3232,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
3233,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
3234,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
3235,Asus PRIME X570-PRO,1216.0,False,65.0
3236,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
3237,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
3238,MSI Z390-A PRO,1216.0,False,65.0
3239,Asus PRIME H410M-E,1216.0,False,65.0
3240,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
3241,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
3242,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
3243,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
3244,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
3245,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
3246,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
3247,ASRock B550M Pro4,1216.0,False,65.0
3248,MSI B450M PRO-VDH MAX,1216.0,False,65.0
3249,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
3250,Asus PRIME A320M-K,1216.0,False,65.0
3251,Gigabyte B365M DS3H,1216.0,False,65.0
3252,Asus PRIME B460M-A,1216.0,False,65.0
3253,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
3254,Gigabyte Z490 VISION G,1216.0,False,65.0
3255,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
3256,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
3257,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
3258,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
3259,ASRock B450M-HDV R4.0,1216.0,False,65.0
3260,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
3261,MSI B450 Gaming Plus MAX,1216.0,False,65.0
3262,ASRock B560M Pro4,1216.0,False,65.0
3263,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
3264,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
3265,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
3266,Asus PRIME Z490-P,1216.0,False,65.0
3267,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
3268,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
3269,ASRock B560M-HDV,1216.0,False,65.0
3270,Asus PRIME B560-PLUS,1216.0,False,65.0
3271,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
3272,Gigabyte B550 VISION D-P,1216.0,False,65.0
3273,MSI A320M-A PRO,1216.0,False,65.0
3274,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
3275,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
3276,MSI MEG X570 UNIFY,1216.0,False,65.0
3277,ASRock B450 Pro4,1216.0,False,65.0
3278,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
3279,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
3280,Gigabyte B450 AORUS M,1216.0,False,65.0
3281,ASRock B450M Steel Legend,1216.0,False,65.0
3282,Gigabyte B560M DS3H,1216.0,False,65.0
3283,ASRock A320M-HDV R4.0,1216.0,False,65.0
3284,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
3285,MSI B450-A PRO MAX,1216.0,False,65.0
3286,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
3287,ASRock B550M-ITX/ac,1216.0,False,65.0
3288,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
3289,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
3290,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
3291,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
3292,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
3293,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
3294,NZXT N7 B550,1216.0,False,65.0
3295,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
3296,MSI Z590-A PRO,1216.0,False,65.0
3297,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
3298,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
3299,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
3300,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
3301,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
3302,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
3303,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
3304,ASRock B450M Pro4,1216.0,False,65.0
3305,MSI Z490-A PRO,1216.0,False,65.0
3306,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
3307,MSI B550-A PRO,1216.0,False,65.0
3308,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
3309,Gigabyte B450M DS3H V2,1216.0,False,65.0
3310,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
3311,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
3312,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
3313,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
3314,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
3315,Gigabyte B460M DS3H,1216.0,False,65.0
3316,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
3317,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
3318,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
3319,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
3320,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
3321,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
3322,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
3323,Asus PRIME B560M-A,1216.0,False,65.0
3324,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
3325,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
3326,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
3327,ASRock B450 Steel Legend,1216.0,False,65.0
3328,Asus PRIME Z390-A,1216.0,False,65.0
3329,Asus PRIME Z490-A,1216.0,False,65.0
3330,Asus PRIME B460-PLUS,1216.0,False,65.0
3331,Gigabyte B550M DS3H,1216.0,False,65.0
3332,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
3333,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
3334,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
3335,Asus PRIME X570-PRO,1216.0,False,65.0
3336,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
3337,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
3338,MSI Z390-A PRO,1216.0,False,65.0
3339,Asus PRIME H410M-E,1216.0,False,65.0
3340,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
3341,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
3342,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
3343,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
3344,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
3345,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
3346,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
3347,ASRock B550M Pro4,1216.0,False,65.0
3348,MSI B450M PRO-VDH MAX,1216.0,False,65.0
3349,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
3350,Asus PRIME A320M-K,1216.0,False,65.0
3351,Gigabyte B365M DS3H,1216.0,False,65.0
3352,Asus PRIME B460M-A,1216.0,False,65.0
3353,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
3354,Gigabyte Z490 VISION G,1216.0,False,65.0
3355,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
3356,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
3357,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
3358,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
3359,ASRock B450M-HDV R4.0,1216.0,False,65.0
3360,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
3361,MSI B450 Gaming Plus MAX,1216.0,False,65.0
3362,ASRock B560M Pro4,1216.0,False,65.0
3363,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
3364,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
3365,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
3366,Asus PRIME Z490-P,1216.0,False,65.0
3367,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
3368,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
3369,ASRock B560M-HDV,1216.0,False,65.0
3370,Asus PRIME B560-PLUS,1216.0,False,65.0
3371,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
3372,Gigabyte B550 VISION D-P,1216.0,False,65.0
3373,MSI A320M-A PRO,1216.0,False,65.0
3374,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
3375,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
3376,MSI MEG X570 UNIFY,1216.0,False,65.0
3377,ASRock B450 Pro4,1216.0,False,65.0
3378,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
3379,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
3380,Gigabyte B450 AORUS M,1216.0,False,65.0
3381,ASRock B450M Steel Legend,1216.0,False,65.0
3382,Gigabyte B560M DS3H,1216.0,False,65.0
3383,ASRock A320M-HDV R4.0,1216.0,False,65.0
3384,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
3385,MSI B450-A PRO MAX,1216.0,False,65.0
3386,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
3387,ASRock B550M-ITX/ac,1216.0,False,65.0
3388,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
3389,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
3390,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
3391,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
3392,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
3393,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
3394,NZXT N7 B550,1216.0,False,65.0
3395,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
3396,MSI Z590-A PRO,1216.0,False,65.0
3397,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
3398,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
3399,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
3400,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
3401,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
3402,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
3403,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
3404,ASRock B450M Pro4,1216.0,False,65.0
3405,MSI Z490-A PRO,1216.0,False,65.0
3406,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
3407,MSI B550-A PRO,1216.0,False,65.0
3408,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
3409,Gigabyte B450M DS3H V2,1216.0,False,65.0
3410,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
3411,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
3412,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
3413,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
3414,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
3415,Gigabyte B460M DS3H,1216.0,False,65.0
3416,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
3417,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
3418,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
3419,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
3420,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
3421,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
3422,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
3423,Asus PRIME B560M-A,1216.0,False,65.0
3424,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
3425,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
3426,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
3427,ASRock B450 Steel Legend,1216.0,False,65.0
3428,Asus PRIME Z390-A,1216.0,False,65.0
3429,Asus PRIME Z490-A,1216.0,False,65.0
3430,Asus PRIME B460-PLUS,1216.0,False,65.0
3431,Gigabyte B550M DS3H,1216.0,False,65.0
3432,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
3433,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
3434,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
3435,Asus PRIME X570-PRO,1216.0,False,65.0
3436,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
3437,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
3438,MSI Z390-A PRO,1216.0,False,65.0
3439,Asus PRIME H410M-E,1216.0,False,65.0
3440,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
3441,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
3442,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
3443,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
3444,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
3445,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
3446,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
3447,ASRock B550M Pro4,1216.0,False,65.0
3448,MSI B450M PRO-VDH MAX,1216.0,False,65.0
3449,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
3450,Asus PRIME A320M-K,1216.0,False,65.0
3451,Gigabyte B365M DS3H,1216.0,False,65.0
3452,Asus PRIME B460M-A,1216.0,False,65.0
3453,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
3454,Gigabyte Z490 VISION G,1216.0,False,65.0
3455,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
3456,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
3457,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
3458,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
3459,ASRock B450M-HDV R4.0,1216.0,False,65.0
3460,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
3461,MSI B450 Gaming Plus MAX,1216.0,False,65.0
3462,ASRock B560M Pro4,1216.0,False,65.0
3463,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
3464,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
3465,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
3466,Asus PRIME Z490-P,1216.0,False,65.0
3467,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
3468,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
3469,ASRock B560M-HDV,1216.0,False,65.0
3470,Asus PRIME B560-PLUS,1216.0,False,65.0
3471,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
3472,Gigabyte B550 VISION D-P,1216.0,False,65.0
3473,MSI A320M-A PRO,1216.0,False,65.0
3474,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
3475,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
3476,MSI MEG X570 UNIFY,1216.0,False,65.0
3477,ASRock B450 Pro4,1216.0,False,65.0
3478,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
3479,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
3480,Gigabyte B450 AORUS M,1216.0,False,65.0
3481,ASRock B450M Steel Legend,1216.0,False,65.0
3482,Gigabyte B560M DS3H,1216.0,False,65.0
3483,ASRock A320M-HDV R4.0,1216.0,False,65.0
3484,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
3485,MSI B450-A PRO MAX,1216.0,False,65.0
3486,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
3487,ASRock B550M-ITX/ac,1216.0,False,65.0
3488,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
3489,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
3490,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
3491,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
3492,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
3493,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
3494,NZXT N7 B550,1216.0,False,65.0
3495,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
3496,MSI Z590-A PRO,1216.0,False,65.0
3497,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
3498,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
3499,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
3500,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
3501,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
3502,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
3503,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
3504,ASRock B450M Pro4,1216.0,False,65.0
3505,MSI Z490-A PRO,1216.0,False,65.0
3506,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
3507,MSI B550-A PRO,1216.0,False,65.0
3508,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
3509,Gigabyte B450M DS3H V2,1216.0,False,65.0
3510,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
3511,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
3512,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
3513,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
3514,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
3515,Gigabyte B460M DS3H,1216.0,False,65.0
3516,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
3517,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
3518,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
3519,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
